,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
11989,12485,3,8099651,data class,minor,42:46.2,class,org.eclipse.xtext.parsetree.impl.bug305397.impl.ElementImpl,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parsetree/impl/bug305397/impl/ElementImpl.java,40,296,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parsetree/impl/bug305397/impl/ElementImpl.java/#L40-L296,1.0
12007,12503,3,7276572,data class,major,44:55.7,class,com.sap.iot.starterkit.cert.type.Device,git@github.com:SAP/iot-starterkit.git,f0d9ce06a1a98569a5a4eed76a2ec0aa87c1a1df,/neo/apps/java/authentication/com.sap.iot.starterkit.cert/src/main/java/com/sap/iot/starterkit/cert/type/Device.java,3,45,https://github.com/SAP/iot-starterkit/blob/f0d9ce06a1a98569a5a4eed76a2ec0aa87c1a1df/neo/apps/java/authentication/com.sap.iot.starterkit.cert/src/main/java/com/sap/iot/starterkit/cert/type/Device.java/#L3-L45,0.0
12034,12530,3,5948040,data class,minor,49:15.0,class,org.superbiz.rest.Book,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148,/examples/mp-rest-client/src/main/java/org/superbiz/rest/Book.java,22,50,https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/examples/mp-rest-client/src/main/java/org/superbiz/rest/Book.java/#L22-L50,1.0
12087,12583,3,7341316,data class,minor,46:27.6,class,ms.ws._LocationWebServiceSoap_Connect,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/ws/_LocationWebServiceSoap_Connect.java,29,108,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/ws/_LocationWebServiceSoap_Connect.java/#L29-L108,1.0
12095,12591,3,6245494,data class,major,47:38.3,class,org.eclipse.hono.config.SignatureSupportingConfigProperties,git@github.com:eclipse/hono.git,ec84947227564c6459801f708bdeabd7687a8bf0,/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,22,139,https://github.com/eclipse/hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java/#L22-L139,1.0
12135,12631,3,3757097,data class,major,05:26.1,class,com.alibaba.druid.sql.ast.statement.SQLDropTableStatement,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/sql/ast/statement/SQLDropTableStatement.java,26,146,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/ast/statement/SQLDropTableStatement.java/#L26-L146,1.0
12143,12639,3,5322883,data class,minor,05:55.8,class,org.apache.pdfbox.multipdf.PageExtractor,git@github.com:apache/pdfbox.git,443b7dd95c57bc83598c8c5d514ebb44a4133a43,/pdfbox/src/main/java/org/apache/pdfbox/multipdf/PageExtractor.java,28,127,https://github.com/apache/pdfbox/blob/443b7dd95c57bc83598c8c5d514ebb44a4133a43/pdfbox/src/main/java/org/apache/pdfbox/multipdf/PageExtractor.java/#L28-L127,1.0
12144,12640,3,6157376,data class,minor,06:00.2,class,org.eclipse.egit.github.core.Application,git@github.com:eclipse/egit-github.git,e9a4057a0cb71f9e659d88f82e6b24e98f74218d,/org.eclipse.egit.github.core/src/org/eclipse/egit/github/core/Application.java,20,60,https://github.com/eclipse/egit-github/blob/e9a4057a0cb71f9e659d88f82e6b24e98f74218d/org.eclipse.egit.github.core/src/org/eclipse/egit/github/core/Application.java/#L20-L60,0.5
12149,12645,3,8387845,data class,major,06:49.8,class,org.apache.camel.support.dump.MessageDump.Header,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/core/camel-base/src/main/java/org/apache/camel/support/dump/MessageDump.java,41,77,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-base/src/main/java/org/apache/camel/support/dump/MessageDump.java/#L41-L77,1.0
12191,12687,3,6603072,data class,major,27:11.8,class,com.epam.catgenome.controller.vo.externaldb.ensemblevo.EnsemblExonVO,git@github.com:epam/NGB.git,340504529fc576eeec92fbae636e437ce486cc4a,/server/catgenome/src/main/java/com/epam/catgenome/controller/vo/externaldb/ensemblevo/EnsemblExonVO.java,40,85,https://github.com/epam/NGB/blob/340504529fc576eeec92fbae636e437ce486cc4a/server/catgenome/src/main/java/com/epam/catgenome/controller/vo/externaldb/ensemblevo/EnsemblExonVO.java/#L40-L85,1.0
12200,12696,3,7625447,data class,minor,32:28.3,class,org.springframework.security.saml.saml2.authentication.Status,git@github.com:spring-projects/spring-security-saml.git,fa46190c8c37c2eb24b0fd424263c219ffe27e25,/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java,25,57,https://github.com/spring-projects/spring-security-saml/blob/fa46190c8c37c2eb24b0fd424263c219ffe27e25/core/src/main/java/org/springframework/security/saml/saml2/authentication/Status.java/#L25-L57,1.0
12242,12738,3,5769222,data class,critical,56:45.3,class,org.apache.syncope.common.lib.to.RealmTO,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java,36,132,https://github.com/apache/syncope/blob/114c412afbfba24ffb4fbc804e5308a823a16a78/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java/#L36-L132,1.0
12283,12781,13,5040765,data class,major,48:18.6,class,org.apache.jena.sparql.expr.nodevalue.NodeValueString,git@github.com:apache/jena.git,1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77,/jena-arq/src/main/java/org/apache/jena/sparql/expr/nodevalue/NodeValueString.java,27,62,https://github.com/apache/jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-arq/src/main/java/org/apache/jena/sparql/expr/nodevalue/NodeValueString.java/#L27-L62,1.0
12287,12785,13,7689561,data class,major,48:49.7,class,org.springframework.ide.vscode.commons.cloudfoundry.client.CFRouteImpl,git@github.com:spring-projects/sts4.git,46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd,/headless-services/commons/commons-cf/src/main/java/org/springframework/ide/vscode/commons/cloudfoundry/client/CFRouteImpl.java,3,92,https://github.com/spring-projects/sts4/blob/46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd/headless-services/commons/commons-cf/src/main/java/org/springframework/ide/vscode/commons/cloudfoundry/client/CFRouteImpl.java/#L3-L92,1.0
12311,12809,13,6245494,data class,minor,02:59.7,class,org.eclipse.hono.config.SignatureSupportingConfigProperties,git@github.com:eclipse/hono.git,ec84947227564c6459801f708bdeabd7687a8bf0,/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,22,139,https://github.com/eclipse/hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java/#L22-L139,1.0
12313,12811,13,9484836,data class,minor,16:50.5,class,org.apache.hadoop.hdfs.server.namenode.INodeReference.WithName,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeReference.java,466,619,https://github.com/apache/hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeReference.java/#L466-L619,1.0
12329,12827,1,4979404,data class,minor,01:16.9,class,org.jclouds.profitbricks.domain.DataCenter.Request.CreatePayload,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec,/providers/profitbricks/src/main/java/org/jclouds/profitbricks/domain/DataCenter.java,103,110,https://github.com/apache/jclouds/blob/c2670079fabe74f163f43fbade0866469f7a84ec/providers/profitbricks/src/main/java/org/jclouds/profitbricks/domain/DataCenter.java/#L103-L110,1.0
12330,12828,1,3918287,data class,minor,01:52.1,class,org.apache.archiva.common.Try.Success,git@github.com:apache/archiva.git,d1242030bf232c0d9b68e4402188ee261924bf4b,/archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/Try.java,199,244,https://github.com/apache/archiva/blob/d1242030bf232c0d9b68e4402188ee261924bf4b/archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/Try.java/#L199-L244,1.0
12337,12835,20,4002584,data class,minor,09:27.9,class,org.apache.axis2.util.CommandLineOption,git@github.com:apache/axis2-java.git,372582df483eb7991f85b6d0e765aec62339cdb7,/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java,24,96,https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java/#L24-L96,1.0
12345,12843,20,3858066,data class,minor,10:42.6,class,org.apache.ambari.server.orm.entities.ClusterEntity,git@github.com:apache/ambari.git,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,/ambari-server/src/main/java/org/apache/ambari/server/orm/entities/ClusterEntity.java,48,350,https://github.com/apache/ambari/blob/2bc4779a1e6aabe638101fc8b0e28cd1963d6b13/ambari-server/src/main/java/org/apache/ambari/server/orm/entities/ClusterEntity.java/#L48-L350,1.0
12355,12853,20,8645264,data class,minor,13:05.9,class,org.apache.ignite.internal.IgnitionEx.IgniteNamedInstance.GridMBeanServerData,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/internal/IgnitionEx.java,2796,2872,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/core/src/main/java/org/apache/ignite/internal/IgnitionEx.java/#L2796-L2872,1.0
12371,12869,20,7892253,data class,minor,17:10.8,class,com.android.dx.dex.file.DebugInfoDecoder,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/third-party/java/dx/src/com/android/dx/dex/file/DebugInfoDecoder.java,54,596,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/third-party/java/dx/src/com/android/dx/dex/file/DebugInfoDecoder.java/#L54-L596,1.0
12373,12871,20,7243958,data class,minor,17:39.2,class,com.salesforce.dva.argus.entity.Trigger,git@github.com:salesforce/Argus.git,121b59a268da264316cded6a3e9271366a23cd86,/ArgusCore/src/main/java/com/salesforce/dva/argus/entity/Trigger.java,88,491,https://github.com/salesforce/Argus/blob/121b59a268da264316cded6a3e9271366a23cd86/ArgusCore/src/main/java/com/salesforce/dva/argus/entity/Trigger.java/#L88-L491,1.0
12379,12877,20,8912820,data class,major,18:42.3,class,org.apache.hadoop.hive.ql.metadata.ForeignKeyInfo,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/ql/src/java/org/apache/hadoop/hive/ql/metadata/ForeignKeyInfo.java,37,136,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/ql/src/java/org/apache/hadoop/hive/ql/metadata/ForeignKeyInfo.java/#L37-L136,1.0
12396,12894,20,3920625,data class,major,21:20.8,class,org.apache.aries.jpa.container.itest.eclipselink.entities.Car2,git@github.com:apache/aries-jpa.git,f8a04dfabbf0853af07926e4d8f8028b0d829bc8,/itests/jpa-container-testbundle-eclipselink/src/main/java/org/apache/aries/jpa/container/itest/eclipselink/entities/Car2.java,24,68,https://github.com/apache/aries-jpa/blob/f8a04dfabbf0853af07926e4d8f8028b0d829bc8/itests/jpa-container-testbundle-eclipselink/src/main/java/org/apache/aries/jpa/container/itest/eclipselink/entities/Car2.java/#L24-L68,1.0
12400,12898,20,4431712,data class,minor,22:02.8,class,org.apache.eagle.jpm.aggregation.common.AggregatorColumns,git@github.com:apache/eagle.git,7ac9421c2c27d12ae88f001866b4444310fcaa3f,/eagle-jpm/eagle-jpm-aggregation/src/main/java/org/apache/eagle/jpm/aggregation/common/AggregatorColumns.java,23,61,https://github.com/apache/eagle/blob/7ac9421c2c27d12ae88f001866b4444310fcaa3f/eagle-jpm/eagle-jpm-aggregation/src/main/java/org/apache/eagle/jpm/aggregation/common/AggregatorColumns.java/#L23-L61,0.5
12404,12902,20,5111458,data class,minor,22:27.2,class,org.apache.maven.plugins.checkstyle.CheckstyleViolationCheckMojo,git@github.com:apache/maven-checkstyle-plugin.git,eee0ba18a70e6d6bd51797c70a83cf844f882286,/src/main/java/org/apache/maven/plugins/checkstyle/CheckstyleViolationCheckMojo.java,75,872,https://github.com/apache/maven-checkstyle-plugin/blob/eee0ba18a70e6d6bd51797c70a83cf844f882286/src/main/java/org/apache/maven/plugins/checkstyle/CheckstyleViolationCheckMojo.java/#L75-L872,1.0
12420,12918,20,6678026,data class,minor,27:18.9,class,org.eclipse.wst.xsl.jaxp.debug.debugger.StyleFrame,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/xsl/bundles/org.eclipse.wst.xsl.jaxp.debug/src/org/eclipse/wst/xsl/jaxp/debug/debugger/StyleFrame.java,24,131,https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/xsl/bundles/org.eclipse.wst.xsl.jaxp.debug/src/org/eclipse/wst/xsl/jaxp/debug/debugger/StyleFrame.java/#L24-L131,1.0
12424,12922,20,4040842,data class,minor,27:48.2,class,org.apache.beam.examples.subprocess.kernel.SubProcessCommandLineArgs,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,/examples/java/src/main/java/org/apache/beam/examples/subprocess/kernel/SubProcessCommandLineArgs.java,24,72,https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/examples/java/src/main/java/org/apache/beam/examples/subprocess/kernel/SubProcessCommandLineArgs.java/#L24-L72,1.0
12426,12924,20,6358306,data class,major,28:04.3,class,org.eclipse.m2e.model.edit.pom.impl.ReportSetImpl,git@github.com:eclipse/m2e-core.git,7400bf563885fdf122aaccf356c398a0a9120ffa,/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java,43,364,https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java/#L43-L364,1.0
12452,12950,20,3917715,data class,major,31:14.6,class,org.apache.archiva.rest.api.model.ArtifactTransferRequest,git@github.com:apache/archiva.git,d1242030bf232c0d9b68e4402188ee261924bf4b,/archiva-modules/archiva-web/archiva-rest/archiva-rest-api/src/main/java/org/apache/archiva/rest/api/model/ArtifactTransferRequest.java,29,45,https://github.com/apache/archiva/blob/d1242030bf232c0d9b68e4402188ee261924bf4b/archiva-modules/archiva-web/archiva-rest/archiva-rest-api/src/main/java/org/apache/archiva/rest/api/model/ArtifactTransferRequest.java/#L29-L45,1.0
12454,12952,20,5948040,data class,major,31:19.8,class,org.superbiz.rest.Book,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148,/examples/mp-rest-client/src/main/java/org/superbiz/rest/Book.java,22,50,https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/examples/mp-rest-client/src/main/java/org/superbiz/rest/Book.java/#L22-L50,1.0
12462,12960,20,7689561,data class,major,31:45.4,class,org.springframework.ide.vscode.commons.cloudfoundry.client.CFRouteImpl,git@github.com:spring-projects/sts4.git,46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd,/headless-services/commons/commons-cf/src/main/java/org/springframework/ide/vscode/commons/cloudfoundry/client/CFRouteImpl.java,3,92,https://github.com/spring-projects/sts4/blob/46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd/headless-services/commons/commons-cf/src/main/java/org/springframework/ide/vscode/commons/cloudfoundry/client/CFRouteImpl.java/#L3-L92,1.0
12464,12962,20,7725645,data class,major,31:57.4,class,com.vmware.xenon.common.jwt.Header,git@github.com:vmware/xenon.git,b6fb48b745985af2efc59b7ee0e5e7d69a289fbc,/xenon-common/src/main/java/com/vmware/xenon/common/jwt/Header.java,23,30,https://github.com/vmware/xenon/blob/b6fb48b745985af2efc59b7ee0e5e7d69a289fbc/xenon-common/src/main/java/com/vmware/xenon/common/jwt/Header.java/#L23-L30,0.0
12466,12964,20,5354848,data class,major,32:13.3,class,org.apache.openejb.jee.was.v6.ecore.EObject,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ecore/EObject.java,57,262,https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/was/v6/ecore/EObject.java/#L57-L262,0.0
12472,12970,20,7147207,data class,major,33:40.3,class,com.microsoft.azure.hdinsight.sdk.rest.yarn.rm.Capability,git@github.com:Microsoft/azure-tools-for-java.git,d121e8ac9cc3ab400e5b49c8b372280ae332f3fb,/Utils/hdinsight-node-common/src/com/microsoft/azure/hdinsight/sdk/rest/yarn/rm/Capability.java,26,56,https://github.com/Microsoft/azure-tools-for-java/blob/d121e8ac9cc3ab400e5b49c8b372280ae332f3fb/Utils/hdinsight-node-common/src/com/microsoft/azure/hdinsight/sdk/rest/yarn/rm/Capability.java/#L26-L56,1.0
12496,12994,20,5498814,data class,minor,38:14.8,class,org.apache.rocketmq.mysql.Config,git@github.com:apache/rocketmq-externals.git,dba6eb0c997d5c325f26b3d1da9d739d927228dc,/rocketmq-mysql/src/main/java/org/apache/rocketmq/mysql/Config.java,26,130,https://github.com/apache/rocketmq-externals/blob/dba6eb0c997d5c325f26b3d1da9d739d927228dc/rocketmq-mysql/src/main/java/org/apache/rocketmq/mysql/Config.java/#L26-L130,1.0
12498,12996,20,3857472,data class,minor,38:42.0,class,org.apache.ivy.core.module.descriptor.DefaultArtifact,git@github.com:apache/ant-ivy.git,4ffcf8f06f238b17e78e8033c3e8278833e452eb,/src/java/org/apache/ivy/core/module/descriptor/DefaultArtifact.java,30,146,https://github.com/apache/ant-ivy/blob/4ffcf8f06f238b17e78e8033c3e8278833e452eb/src/java/org/apache/ivy/core/module/descriptor/DefaultArtifact.java/#L30-L146,1.0
12506,13004,20,5354426,data class,major,41:27.3,class,org.apache.nifi.web.api.dto.RemoteProcessGroupDTO,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-client-dto/src/main/java/org/apache/nifi/web/api/dto/RemoteProcessGroupDTO.java,30,405,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-client-dto/src/main/java/org/apache/nifi/web/api/dto/RemoteProcessGroupDTO.java/#L30-L405,1.0
12536,13034,20,9402805,data class,minor,47:43.2,class,java.time.zone.ZoneOffsetTransitionRule,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.base/share/classes/java/time/zone/ZoneOffsetTransitionRule.java,100,632,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/time/zone/ZoneOffsetTransitionRule.java/#L100-L632,1.0
